Community Policing,4130260.3671,327597.2855
Drugs,4130934.6266,329118.2049
Community Policing,4212249.1357,302028.5743
Liquor,4176479.5024,330854.9501
Pedestrian Stop,4375617.3425,172521.9799
Theft,4075102.1806,527038.6912
Weapons Offense,3760377.6825,669715.401
Community Policing,4073829.0117,524365.198
Other,4130260.3671,327597.2855
Missing Person,3739875.5673,783254.9251
Missing Person,4094886.283,325087.5518
Theft,4160806.6656,325167.847
Traffic,4095986.3579,325806.0211
Theft,4095133.4719,325108.6875
Traffic,4095909.7966,325155.8804
Theft,4095490.4185,324869.2594
Theft from Vehicle,4158586.8846,322396.0271
Alarm,4162379.4002,320956.6281
Theft,4095909.7966,325155.8804
Theft of Vehicle,4159596.4153,322653.4982
Family Offense,4159836.1398,321020.0526
Family Offense,4156490.3637,327002.8883
Breaking & Entering,4158886.627,322079.9428
Traffic,4159723.8971,325055.4437
Disorder,4159923.0851,327592.1826
Theft from Vehicle,4159999.3261,325178.6942
Theft,4159686.434,323659.5893
Traffic,4159740.6105,325962.8647
Theft,4161032.4109,318998.0125
Disorder,4162490.949,324823.8498
Vehicle Stop,4155242.4495,327512.2184
Theft,4160210.6942,320999.8958
Vehicle Stop,4161076.6568,326589.4472
Vehicle Stop,4157134.217,326039.2171
Theft,4160721.8121,318906.8166
Drugs,4162603.8002,321917.5652
Drugs,4157969.3761,325354.014
Community Policing,4152361.9157,330078.9309
Vehicle Stop,4157267.7584,326858.6735
Community Policing,4161962.9976,319416.6323
Community Policing,4159504.7349,323928.6629
Community Policing,4162174.0537,319567.7834
Theft,4163499.3621,319200.3985
Breaking & Entering,4154626.6554,325423.0772
Theft,4156550.4269,327009.5337
Assault,4155165.7623,327430.0741
Breaking & Entering,4156512.5583,324446.3083
Traffic,4158125.7886,325935.905
Family Offense,4159209.3359,325813.1665
Family Offense,4159992.8691,323178.1478
Breaking & Entering,4153889.7262,326987.1593
Traffic,4161415.5512,318644.1012
Theft,4150216.3234,329521.871
Theft,4155783.2213,329638.9623
Theft from Vehicle,4155871.9543,327915.9445
Family Offense,4156382.2832,326741.8174
Traffic,4160623.6018,322244.1642
Disorder,4157661.0451,323216.1265
Theft of Vehicle,4158579.9063,325296.9905
Theft of Vehicle,4160214.2119,321293.8855
Theft from Vehicle,4160231.8055,325931.9614
Traffic,4160099.338,323050.4564
Traffic,4162287.1509,319688.6011
Disorder,4160230.6916,322142.1221
Traffic,4096221.5724,324952.9581
Community Policing,4096207.9218,325885.4055
Theft,4191519.9085,299300.8788
Disorder,4159218.443,324263.8307
Disorder,4160713.8182,320232.6391
Disorder,4095054.0512,325082.9931
Community Policing,4158896.1708,323821.4637
Breaking & Entering,4157632.2926,325921.4272
Theft,4157430.1296,326946.0554
Disorder,4157773.2699,326222.4794
Traffic,4155499.5964,328237.2223
Theft,4192071.667,298085.3989
Disorder,4154098.615,326030.797
Traffic,4158613.8405,323835.3453
Community Policing,4158286.0804,326377.5848
Traffic,4095397.4493,325069.5844
Theft,4160398.7922,326908.4392
Disorder,4158756.4027,329270.0545
Traffic,4161808.3939,320427.8102
Traffic,4158613.8405,323835.3453
Theft,4280441.7588,250949.2703
Property Crime,4278429.8175,250849.958
Drugs,4160161.7625,324403.6707
Theft,4191715.7565,297995.9645
Other Sexual Offense,4152526.5822,329633.3653
Disorder,4160099.338,323050.4564
Sexual Assault,4096283.7007,327011.2052
Disorder,4163136.754,326521.2292
Theft,4157430.1296,326946.0554
Family Offense,4157377.5381,324970.2034
Family Offense,4158095.8286,326629.4331
Theft of Vehicle,4161132.1921,319149.0814
Traffic,4156624.2444,330456.6641
Assault,4192727.0707,298130.8723
Drugs,4157745.8807,329098.3567
Drugs,4160012.4154,322840.0078
Disorder,4158651.3002,324650.427
Theft of Vehicle,4159341.0335,321560.433
Traffic,4157704.1489,324753.6283
Drugs,4162581.4371,319273.0582
Vehicle Stop,4157495.5383,327341.1774
Traffic,4280843.547,250618.2708
Theft,4149852.3004,331783.5095
Theft,4160398.7922,326908.4392
Alarm,4150263.5129,330385.963
Alarm,4155100.369,327796.262
Community Policing,4159093.66,324181.5211
Theft,4159740.6105,325962.8647
Theft,4158345.8597,325785.6225
Theft,4161826.1329,326519.9854
Breaking & Entering,4157100.2984,325084.8687
Traffic,4158200.6116,330019.6969
Traffic,4277661.7146,251344.4847
Disorder,4159686.434,323659.5893
Other,4129449.7,326617.6049
Community Policing,4129486.3656,327433.8675
Theft,4129865.5799,328407.8487
Other,4130544.6664,327536.4569
Other,4373855.338,172286.6113
Liquor,4162307.1248,325856.5037
Traffic,4374053.8486,172298.598
Liquor,4159125.7328,324921.191
Family Offense,4158629.7383,317228.6737
Other,4129551.1543,327082.7513
Assault,4160099.338,323050.4564
Drugs,4280935.6425,249554.8279
Disorder,4156825.7224,326184.6475
Other,4129424.4624,326757.6753
Vehicle Stop,4129005.5195,327022.0726
Liquor,4159754.3007,328026.8181
Community Policing,4375027.2534,172601.6069
Traffic,4127178.574,327014.4094
Other,4379413.5906,174079.2715
Assault,4160905.7226,321866.8784
Vehicle Stop,4129765.7018,327082.5615
Vehicle Stop,4153502.5771,329610.5837
Vehicle Stop,4130145.2393,327313.1829
Other,4192912.7778,298594.8206
Vehicle Stop,4130232.1361,326891.4548
Other,4021590.0692,388667.8118
Disorder,4129794.591,327304.8161
Family Offense,4192808.8605,298626.0807
Other,4130930.2293,327753.7655
Other Sexual Offense,4159103.0607,321719.1807
Traffic,4129862.1193,326007.0561
Other,4095645.5423,325073.8117
Pedestrian Stop,4128226.0362,327403.1694
Breaking & Entering,4374861.8362,172786.7107
Alarm,4129551.1543,327082.7513
Vehicle Stop,4130198.9514,327100.4313
Vehicle Stop,4155119.8427,327490.5408
Traffic,4130163.6748,327077.1227
Vehicle Stop,4129583.9306,327081.3685
Vehicle Stop,4127354.7412,325938.6451
Community Policing,4307718.2313,406772.1091
Vehicle Stop,4128645.3993,328501.396
Theft,4130126.1168,327406.4851
Community Policing,4152605.2856,329724.4106
Alarm,4130600.8438,324447.6141
Other,4127463.4327,326202.8734
Breaking & Entering,4149404.929,330354.3171
Theft,4190933.6596,298966.5095
Other,4130324.4776,326426.6282
Emergency,4130986.0592,327137.4519
Community Policing,4095897.6114,326175.0738
Other,4095184.6749,326209.3893
Vehicle Stop,4161253.5678,320521.2873
Community Policing,4163434.466,318210.8418
Other,4375170.5022,173104.1223
Theft,4191369.1418,299383.9773
Other,4129551.1543,327082.7513
Drugs,4130013.856,324586.209
Drugs,4308240.0475,406728.36
Theft,4191913.0944,297873.1007
Disorder,4131791.6945,328024.9129
Community Policing,4157883.9965,323356.24
Family Offense,4374898.4672,172355.6804
Traffic,4373855.338,172286.6113
Theft,4154552.9249,326588.9955
Family Offense,4160180.7364,323788.55
Theft from Vehicle,4160151.8759,325990.4312
Alarm,4129585.6153,327083.1424
Other,4130358.3017,328712.6115
Community Policing,4130143.5177,327421.5987
Family Offense,4152728.6693,327577.8589
Other,4130986.0592,327137.4519
Other,4095420.2281,326416.4589
Traffic,4280851.287,250363.3949
Community Policing,4160715.9746,323951.0585
Breaking & Entering,4161616.9297,320309.2692
Other,4130143.3322,327095.9037
Vehicle Stop,4156624.2444,330456.6641
Theft,4154200.4188,328194.2251
Disorder,4130202.0322,327748.1007
Missing Person,4160102.7772,324238.0028
Traffic,4160412.468,325811.7751
Community Policing,4374448.0018,172652.8423
Traffic,4128495.1985,324689.4607
Alarm,4128142.3618,327316.853
Other,4373453.2452,172390.3179
Assault,4021062.3928,388282.4664
Assault,4022061.7479,387771.8337
Pedestrian Stop,4374905.5469,172392.9983
Disorder,4127692.0666,327293.1092
Vehicle Stop,4130127.4529,328371.3469
Traffic,4374282.2966,172675.5775
Emergency,4128853.2946,326013.3146
Disorder,4159812.2344,325462.6239
Disorder,4159291.2013,325147.4542
Other,4131149.5044,326250.5468
Theft,4128746.4875,325274.5383
Traffic,4307615.0441,406500.4315
Vehicle Stop,4130163.6748,327077.1227
Vehicle Stop,4129309.3421,325868.0175
Other,4130902.3518,326921.1132
Community Policing,4374865.5832,172669.7482
Theft,4095390.1351,325038.1969
Missing Person,4158579.9063,325296.9905
Traffic,4129038.5721,324682.5721
Property Crime,4191695.5063,299169.0024
Vehicle Stop,4128946.0729,324686.0696
Disorder,4159326.6034,323939.6082
Disorder,4127027.9083,327369.6731
Traffic,4374315.2256,172313.5091
Vehicle Stop,4129239.1223,324694.4758
Disorder,4130563.353,328717.2981
Robbery,4128343.5132,326770.6591
Breaking & Entering,4151927.7625,330026.4493
Other,4130148.1027,327078.8955
Vehicle Stop,4129038.5721,324682.5721
Traffic,4070977.9123,342360.8844
Traffic,4127837.2869,324427.7427
Vehicle Stop,4130163.6748,327077.1227
Theft from Vehicle,4130004.9833,328457.4434
Theft of Vehicle,4022390.2681,388405.9728
Theft of Vehicle,4157470.0319,326576.3213
Drugs,4152728.6693,327577.8589
Traffic,4162287.1509,319688.6011
Other,4127940.5863,324400.607
Disorder,4128323.8818,327329.1357
Vehicle Stop,4129294.7959,324716.564
Disorder,4129632.8114,328343.4841
Vehicle Stop,4128946.0729,324686.0696
Traffic,4374933.9291,172242.7502
Other,4130080.4575,324929.7096
Vehicle Stop,4130163.6748,327077.1227
Traffic,4156676.2828,324472.745
Other,4128344.0039,324296.2068
Theft,4022592.5052,388418.9359
Theft,4162503.7614,319387.3262
Theft from Vehicle,4130004.9833,328457.4434
Theft from Vehicle,4129486.3656,327433.8675
Vehicle Stop,4129314.5177,324876.0569
Breaking & Entering,4022417.7348,387728.5999
Traffic,4130738.9939,328720.6119
Vehicle Stop,4128898.8728,324685.7397
Traffic,4374426.4672,172681.6636
Vehicle Stop,4128946.0729,324686.0696
Theft,4374905.5469,172392.9983
Community Policing,4373424.0849,172849.4504
Theft of Vehicle,4155970.8078,327278.8964
Other,4129685.6116,327237.8504
Traffic,4130232.1191,327530.2222
Breaking & Entering,4151291.0295,330479.0354
Community Policing,4130132.6118,328048.5764
Other,4130134.1245,327855.813
Family Offense,4162257.2917,318836.456
Other,4124698.9586,337893.0303
Breaking & Entering,4154439.4269,329093.7325
Breaking & Entering,4156653.2502,324316.0933
Disorder,4157172.869,324832.9895
Disorder,4158443.8951,327396.1139
Other,4128946.0729,324686.0696
Pedestrian Stop,4130135.696,327951.8299
Drugs,4161252.5323,321288.2666
Community Policing,4160775.1124,323937.9291
Other,4191036.3416,299472.3208
Theft from Vehicle,4130202.0968,327749.8233
Community Policing,4152728.6693,327577.8589
Disorder,4130143.3322,327095.9037
Disorder,4130902.3518,326921.1132
Assault,4127910.3454,323803.2227
Theft,4130092.3971,328177.7191
Alarm,4130548.9848,326253.9533
Property Crime,4129730.2079,328347.3945
Theft,4162503.7614,319387.3262
Disorder,4127322.9897,327457.2929
Community Policing,4373620.5552,172718.3113
Other,4130143.1392,327526.3332
Vehicle Stop,4151239.8667,330353.7554
Liquor,4162330.0162,325834.6663
Other,4095272.6511,326311.3886
Emergency,4128270.5741,327425.4471
Theft,4095208.2119,325081.3616
Community Policing,4129865.5799,328407.8487
Traffic,4155119.8427,327490.5408
Theft from Vehicle,4129486.3656,327433.8675
Other,4129142.4002,326746.9856
Drugs,4157659.5046,326147.7324
Traffic,4283533.0156,250225.7954
Drugs,4191019.5913,298500.1528
Theft,4191721.3674,298209.3456
Other,4095342.06,325321.7392
Community Policing,4128249.103,326879.7506
Traffic,4130163.6748,327077.1227
Traffic,4153508.8127,325567.2806
Traffic,4130127.4529,328371.3469
Alarm,4160768.6546,318000.9888
Theft,4307572.5692,406576.0511
Theft,4152463.592,328135.6359
Theft of Vehicle,4309213.431,406553.4522
Traffic,4130127.4529,328371.3469
Community Policing,4157659.5046,326147.7324
Assault with Deadly Weapon,4021153.5728,388018.6084
Community Policing,4130143.1392,327526.3332
Breaking & Entering,4162635.2184,319971.0118
Other,4128504.6687,326129.0844
Proactive Policing,4374455.5827,172320.062
Traffic,4375441.2852,172365.459
Other,4021824.7161,388647.8349
Breaking & Entering,4128751.5748,324990.0344
Property Crime,4281117.4639,249832.3642
Traffic,4375442.6221,172367.5255
Traffic,4373836.926,172830.195
Theft,4374781.7016,172369.3458
Other,4129769.2363,326764.4521
Traffic,4022312.6344,388786.287
Disorder,4128031.1509,326102.7625
Disorder,4373303.0791,172613.4494
Emergency,4129954.1032,329158.9685
Vehicle Stop,4162270.1884,319747.5531
Community Policing,4130126.1168,327406.4851
Traffic,4130163.6748,327077.1227
Other,4311019.9869,406712.8349
Emergency,4130194.3241,325002.2007
Traffic,4374781.7016,172369.3458
Traffic,4128530.0703,327471.2439
Theft,4130570.6246,328717.3934
Other,4129449.7,326617.6049
Vehicle Stop,4130906.4179,328829.9091
Assault,4176311.4475,329201.3087
Other,4130563.353,328717.2981
Theft,4374053.8486,172298.598
Other,4129449.7,326617.6049
Traffic,4130563.353,328717.2981
Other,4130163.6748,327077.1227
Drugs,4159686.434,323659.5893
Disorder,4156189.1964,326038.7999
Community Policing,4128323.8818,327329.1357
Other,4130358.3017,328712.6115
Drugs,4192053.3186,297895.9571
Community Policing,4130143.1392,327526.3332
Disorder,4156715.5504,326694.4932
Assault,4130062.9987,327659.613
Theft,4130962.7655,327093.1089
Vehicle Stop,4130132.2578,328556.0494
Theft from Vehicle,4130563.353,328717.2981
Vehicle Stop,4129909.9571,327083.9481
Breaking & Entering,4190796.4236,299405.1281
Other,4130930.2293,327753.7655
Disorder,4127753.9382,325136.9045
Traffic,4155313.0822,328232.0161
Theft,4215590.1538,310915.8116
Disorder,4021706.9384,388461.3862
Theft,4373647.7389,172614.425
Traffic,4216706.216,309959.9221
Traffic,3762340.9065,670861.8483
Traffic,4156351.6832,325682.8419
Traffic,4130279.453,329113.3838
Vehicle Stop,4128912.1793,325788.8224
Disorder,4374432.8958,172882.6366
Other,4192053.3186,297895.9571
Breaking & Entering,4218776.5678,307628.9456
Other,4130540.9186,323595.5328
Other,4130139.7088,328709.8045
Breaking & Entering,4152486.2417,329422.2633
Disorder,4130477.4199,325553.7353
Disorder,4161230.63,321348.7045
Theft,4176600.4391,334484.2763
Theft from Vehicle,4130930.2293,327753.7655
Other,4129449.7,326617.6049
Alarm,4127463.4327,326202.8734
Vehicle Recovery,4308376.2712,406093.9876
Other,4306329.8649,406804.0774
Other,4127990.84,326531.9243
Community Policing,4130083.4788,324703.2631
Arson,4152431.3143,329829.2508
Traffic,4131951.3909,327976.7933
Traffic,4131951.3909,327976.7933
Community Policing,4131951.3909,327976.7933
Other,4130962.7655,327093.1089
Arson,4219292.8559,314454.8225
Theft,4130916.2661,328723.9859
Weapons Offense,4129444.6357,327081.2292
Other,4308869.5201,406116.9926
Fire,4129300.0407,327450.0078
Theft,4153826.5219,324737.7776
Breaking & Entering,4130083.4788,324703.2631
Breaking & Entering,4159531.6018,324792.2751
Theft,4190933.6596,298966.5095
Emergency,4130450.0042,325477.8635
Traffic,4130163.6748,327077.1227
Other,4192966.3408,298300.555
Alarm,4374781.7016,172369.3458
Drugs,3762655.5333,670031.5264
Other,4129898.2656,326920.2485
Alarm,4127910.3454,323803.2227
Assault,4176387.8947,330878.8557
Assault,4214465.5703,311021.9612
Missing Person,4160583.1254,324894.3121
Breaking & Entering,4375034.5537,172111.3804
Theft of Vehicle,4021902.5144,388043.9814
Other,4127301.2452,324516.2654
Disorder,4128504.6687,326129.0844
Theft from Vehicle,4154122.7152,330996.4942
Theft from Vehicle,4152797.662,329792.5692
Property Crime,4279175.6931,389770.0117
Disorder,4130959.2175,325727.6896
Community Policing,4130143.1392,327526.3332
Community Policing,4159793.7172,326047.0959
Robbery,3761548.0938,670114.5234
Theft of Vehicle,4162025.0873,326053.1132
Traffic,3761714.0105,670014.2698
Drugs,4197464.7953,298086.025
Traffic,4130791.9323,323209.3667
Other,4130550.6668,327324.8167
Community Policing,4128504.6687,326129.0844
Traffic,4374715.6556,172897.0769
Alarm,4375145.4278,172369.7068
Community Policing,4130861.6325,328458.9316
Assault,4215486.4093,310686.9217
Theft of Vehicle,4128687.3656,326009.0828
Vehicle Stop,4129445.4669,327079.1522
Vehicle Recovery,3760127.6212,669819.6566
Other,4128833.9995,325462.5433
Traffic,4127906.206,325818.1989
Other,4130570.6246,328717.3934
Liquor,4095184.6919,326206.396
Other,4304930.9606,406755.2658
Traffic,4304930.9606,406755.2658
Theft of Vehicle,4131049.2137,325808.7779
Other,4130902.3518,326921.1132
Traffic,4277661.7146,251344.4847
Family Offense,4161615.0141,326292.4994
Theft,4191622.9178,298206.065
Traffic,4130944.2172,327093.2675
Theft from Vehicle,4128531.216,325585.2791
Other,4130931.9438,327661.1697
Theft,4129898.2656,326920.2485
Traffic,4160298.8701,317729.1469
Traffic,4127910.3454,323803.2227
Disorder,4131320.3655,327112.2764
Weapons Offense,4128035.5809,325730.3147
Theft from Vehicle,4130570.6246,328717.3934
Other,4130861.6325,328458.9316
Traffic,4152744.3401,327652.8495
Assault,4094578.3653,324812.4657
Traffic,4375581.5996,172370.1307
Community Policing,4374442.4947,172767.2262
Traffic,4128400.6612,324281.3656
Other,4128515.709,326418.5251
Property Crime,4375686.9196,172060.6575
Disorder,4130114.0004,325459.3695
Other,4126836.2864,323865.6442
Emergency,4130563.353,328717.2981
Disorder,4176425.8057,334638.8672
Other,4374451.5562,172914.802
Other,4191805.5181,298204.1349
Family Offense,4158653.9555,325914.8992
Assault,4216246.4006,311031.8767
Traffic,4130930.2293,327753.7655
Traffic,4152634.5757,329360.8226
Pedestrian Stop,4128274.1263,327391.5035
Assault,4159249.4227,325725.9938
Other,4373837.5352,172884.069
Family Offense,4021867.4639,387442.8328
Traffic,4279365.8716,249938.0617
Robbery,4161230.63,321348.7045
Other,4130895.8367,326061.5487
Other,4130694.1649,323569.2923
Pedestrian Stop,4374753.9317,172470.9223
Traffic,4130163.6748,327077.1227
Community Policing,4128323.8818,327329.1357
Breaking & Entering,4157216.3867,328640.0877
Theft,4374470.0852,172453.4785
Traffic,4279175.6931,389770.0117
Theft of Vehicle,4177119.0387,333871.0831
Vehicle Stop,4158570.1948,325286.1573
Disorder,4130562.2238,326337.9917
Disorder,4129444.6357,327081.2292
Vehicle Stop,4129259.0231,326909.9022
Theft,4157034.1916,326507.7831
Vehicle Stop,4161252.5323,321288.2666
Vehicle Stop,4129011.7071,326762.6371
Other,4128701.4085,326134.6266
Traffic,4128503.5034,326227.6564
Other,4191197.4183,299273.5247
Breaking & Entering,4162606.8017,319741.7317
Theft,4217061.8471,309861.5336
Other,4132160.6378,327518.7205
Family Offense,4022096.7347,388326.1447
Alarm,4130139.7088,328709.8045
Other,4130723.9821,328039.3065
Traffic,4374905.5469,172392.9983
Vehicle Stop,4128530.0703,327471.2439
Pedestrian Stop,4130857.2062,327943.4726
Vehicle Stop,4375939.545,172125.4316
Traffic,4374753.9317,172470.9223
Family Offense,4159820.7353,323081.5565
Other,4128343.5132,326770.6591
Traffic,4374905.5469,172392.9983
Other,4129947.157,324590.59
Assault,4217174.5423,309668.9494
Theft,3761558.3907,670239.725
Breaking & Entering,4157172.869,324832.9895
Drugs,3761520.955,670363.2697
Disorder,4160556.4891,320699.6124
Other,4131314.6725,327114.2526
Other,4129585.6153,327083.1424
Missing Person,4152728.6693,327577.8589
Community Policing,4374739.3973,172327.7347
Community Policing,4134741.6552,328288.9995
Other,4130143.3322,327095.9037
Drugs,3762494.9935,670582.6898
Other,4373830.1638,172981.5495
Vehicle Stop,4130944.2172,327093.2675
Other,4021462.5308,388477.3618
Disorder,4130409.3583,324956.5145
Breaking & Entering,4159620.9168,323172.066
Breaking & Entering,4160232.1069,326569.1956
Other,4130358.3017,328712.6115
Pedestrian Stop,4130148.1027,327078.8955
Traffic,4130922.9962,328368.3731
Traffic,4131041.2394,327669.6716
Theft,4176387.8947,330878.8557
Pedestrian Stop,4130132.7002,328032.9002
Vehicle Recovery,4128853.2946,326013.3146
Drugs,4156405.3352,327167.1115
Vehicle Stop,4129309.3421,325868.0175
Alarm,4161961.8388,323987.2869
Traffic,4131256.0511,327604.7841
Traffic,4159442.2779,324419.5962
Other,4128517.0247,327963.6915
Community Policing,4130143.1392,327526.3332
Drugs,4198741.8424,297991.5437
Other,4129737.5659,328346.5247
Community Policing,4130563.353,328717.2981
Vehicle Stop,4130198.9514,327100.4313
Vehicle Stop,4161024.7091,321254.2051
Pedestrian Stop,4130126.1168,327406.4851
Community Policing,4130163.6748,327077.1227
Vehicle Stop,4130163.6748,327077.1227
Community Policing,4130139.3842,327575.0026
Other,4022938.3232,388067.7976
Breaking & Entering,4154274.7323,330942.2903
Other,4129141.1074,326760.6512
Other,4130113.8946,325458.5865
Community Policing,4130051.5622,327422.5451
Traffic,4171683.9709,334582.9612
Disorder,4197818.3943,298003.5697
Weapons Offense,4281501.442,249492.9198
Community Policing,4152561.3316,327962.3745
Community Policing,4130062.9987,327659.613
Other,4128323.8818,327329.1357
Vehicle Stop,4131769.9237,326613.3467
Theft,4313594.82,405741.86
Other,4095289.6056,326237.208
Theft,4096173.1757,325966.0272
Breaking & Entering,4176040.5159,329114.4822
Other,4130417.5462,324635.4072
Disorder,4021859.3781,388343.5622
Disorder,4130961.1937,325727.7129
Community Policing,4130126.1168,327406.4851
Property Crime,4127295.1118,327422.4416
Disorder,4130575.4518,328715.3805
Community Policing,4158803.3048,324938.7468
Assault,4154718.5602,324974.0722
Disorder,4127295.1118,327422.4416
Vehicle Stop,4130237.5305,327315.8913
Breaking & Entering,4154292.0606,325234.3926
Disorder,4197782.2612,299178.7904
Other,4129968.8874,328360.0622
Theft of Vehicle,4296016.9014,258570.0031
Theft,4192558.2483,298038.1587
Liquor,4198500.4786,298572.3185
Liquor,4163170.4336,320175.3026
Traffic,4130142.1936,327528.0351
Disorder,4376079.3882,172449.6389
Drugs,3760802.6603,670131.235
Pedestrian Stop,4130051.1183,327526.685
Vehicle Stop,4130114.2019,328691.8487
Traffic,4159132.1074,324503.9192
Drugs,3761721.3934,671513.6344
Disorder,4130141.9546,326773.6967
Vehicle Stop,4130136.8929,327803.2015
Other,4374595.2995,172807.3305
Drugs,4160828.1682,326393.7034
Traffic,4130127.4529,328371.3469
Other,4130607.0449,325335.7233
Other,4374720.2029,172779.5595
Theft,4191768.0608,298201.4356
Traffic,4156768.8654,327136.1169
Community Policing,4374462.6943,172318.4473
Disorder,4177347.7343,330438.7713
Family Offense,3761293.7316,671498.7481
Emergency,4128270.5741,327425.4471
Disorder,4130163.6748,327077.1227
Other,4095182.6626,326206.7999
Family Offense,4160012.7367,323506.481
Theft,4191889.2692,298192.131
Other,4192603.8172,298812.2959
Theft,4372453.6993,172099.0375
Vehicle Recovery,4176430.9345,334248.5773
Disorder,4373043.6039,172652.8913
Traffic,4160623.6018,322244.1642
Traffic,4374050.9081,172529.4019
Vehicle Stop,4130969.3431,327996.9559
Disorder,4308582.6757,407650.2028
Vehicle Stop,4158114.1521,323547.8355
Theft,4153682.1516,325420.2605
Other,4130851.4984,326051.7565
Traffic,4095770.5403,327048.4768
Fire,4130563.3826,328715.3024
Other,4130563.3826,328715.3024
Property Crime,4128883.2317,326135.4848
Disorder,4374744.1279,172695.1603
Community Policing,4130232.1361,326891.4548
Robbery,4197201.0332,296511.7251
Theft of Vehicle,4151920.621,329824.2968
Other,4096379.4681,327332.8149
Disorder,4158356.5069,321813.7334
Family Offense,4158562.4444,324184.4427
Theft from Vehicle,4160219.7155,322872.1659
Assault with Deadly Weapon,3761234.7652,671169.2373
Other,4130358.3425,328710.6161
Community Policing,4375442.6814,172365.5957
Disorder,4127456.5486,325196.1477
Other,4191323.3248,299243.2262
Other,4130563.3826,328715.3024
Assault with Deadly Weapon,3761209.9813,671760.4997
Theft,4191780.5932,298207.6723
Theft of Vehicle,4217174.5423,309668.9494
Other,4095214.6209,326308.124
Robbery,4160160.5988,317743.3704
Traffic,4130917.1916,328704.2384
Traffic,4130126.1168,327406.4851
Traffic,4130126.1168,327406.4851
Disorder,4129909.301,327073.2249
Drugs,4176490.9482,333858.5877
Theft of Vehicle,4131152.4673,327884.0701
Theft,4191507.666,298141.5294
Theft,4374016.9713,172358.1693
Other,4130034.1322,324427.1132
Other,4129640.5162,328343.5708
Other,4129971.2082,327084.6168
Other,4128270.5741,327425.4471
Other,4130126.1168,327406.4851
Liquor,3761481.2008,670466.5509
Other,4307572.5692,406576.0511
Theft,4373361.8364,172597.464
Theft,4155499.5964,328237.2223
Community Policing,4130575.4518,328715.3805
Assault with Deadly Weapon,3762440.1212,670091.7935
Vehicle Stop,4130932.2193,327753.1144
Family Offense,4095726.4053,326861.673
Community Policing,4374315.3408,172311.5728
Disorder,4310229.1084,407011.4343
Traffic,4130944.2172,327093.2675
Community Policing,4130232.1361,326891.4548
Disorder,4161117.4494,321523.7835
Other,4130043.2531,326824.8769
Vehicle Stop,4130975.8367,326282.1238
Other,4129025.7038,326768.3216
Traffic,4197543.7377,298261.8489
Emergency,4130235.769,324807.5265
Robbery,4162182.0391,319880.0854
Property Crime,4130951.7588,327662.0474
Vehicle Stop,4130977.7991,325924.7318
Traffic,3762291.1968,671306.4399
Traffic,4375613.5534,172414.1642
Other,4191898.8512,298077.4439
Other,4128820.6986,325693.1037
Community Policing,4159218.443,324263.8307
Community Policing,4130163.6748,327077.1227
Disorder,4129123.5712,327902.5862
Pedestrian Stop,4340214.0009,222753.1384
Other,4127295.1118,327422.4416
Pedestrian Stop,4374293.5716,172566.6544
Other,4128173.3381,324814.1999
Robbery,4191197.4183,299273.5247
Liquor,4192966.3408,298300.555
Community Policing,4130364.7535,327748.9863
Theft,4130653.3047,326905.537
Theft from Vehicle,3761790.9952,671322.7161
Other,4021735.9141,388157.8898
Missing Person,4374437.0379,172468.2332
Disorder,4374212.0335,173257.2257
Family Offense,4162270.1884,319747.5531
Theft,4192044.3159,297670.4486
Assault,4177429.587,331100.9131
Traffic,4020351.8502,386820.1356
Breaking & Entering,4192163.9963,298020.8658
Other,4307827.1987,407642.4619
Assault,4022593.3094,389432.8333
Community Policing,4130163.6748,327077.1227
Other,4130566.1071,328086.9322
Vehicle Stop,4374016.9713,172358.1693
Liquor,4130563.3826,328715.3024
Disorder,4163509.6999,319853.7618
Community Policing,4160803.2428,325152.6667
Emergency,4130477.0093,325128.3866
Other,4128854.6458,326011.3459
Theft from Vehicle,4130134.6876,328032.9143
Disorder,4128854.6458,326011.3459
Vehicle Stop,4130127.4529,328371.3469
Theft,4191687.4942,298177.3973
Theft of Vehicle,4217174.5423,309668.9494
Traffic,4375581.5996,172370.1307
Alarm,4129815.7762,328350.3086
Other,4022007.5475,387834.8046
Vehicle Stop,4372354.5425,171838.0632
Liquor,4095016.7817,324801.8216
Traffic,4219713.9443,308992.9481
Other,4192908.3747,298031.2004
Vehicle Stop,4372252.6183,171559.5916
Emergency,4129317.041,327076.9832
Pedestrian Stop,4374063.8882,172297.2104
Disorder,4157354.6052,325643.2404
Traffic,4373454.8332,172390.3936
Disorder,4160942.9639,325126.154
Disorder,4130873.3053,326734.9646
Alarm,4160916.7907,321830.8607
Traffic,4191559.1054,299392.4902
Theft,4156619.8852,327016.7106
Theft of Vehicle,4159451.5619,324107.3542
Theft,4191323.3248,299243.2262
Community Policing,4130051.1183,327526.685
Assault,4160080.9704,323797.6699
Alarm,4127390.5541,326332.5825
Community Policing,4130126.1168,327406.4851
Traffic,4130160.5294,327092.869
Emergency,4129451.3321,326617.6209
Vehicle Stop,4130549.2272,327323.0038
Other,4307762.8201,407437.3265
Theft of Vehicle,3760135.7664,670108.3678
Traffic,4096999.1299,323318.5662
Traffic,4162001.1941,321830.0258
Other,4129025.7038,326768.3216
Traffic,4130571.8832,328715.5737
Other,4130662.1518,325560.5606
Property Crime,4130961.1937,325727.7129
Other,4129527.8765,327079.627
Disorder,4130140.9953,327576.0384
Disorder,4155665.526,326026.5773
